#{"t_start": 1787792945.2062597, "env_id": "Ant-v5"}
r,l,t
84.565721,53,282.949108
287.71913,242,283.287982
1007.027418,1000,284.68308
30.513398,18,284.708133
1135.653548,1000,286.389095
1424.21404,1000,287.799937
146.222834,111,287.958664
329.165683,193,288.483508
1588.824173,1000,289.878686
114.336199,100,290.018595
115.37473,123,290.190815
122.460068,87,290.318297
269.78688,170,290.555918
1453.985709,1000,292.102777
165.704838,108,292.25519
1240.034118,1000,293.660927
1600.287904,1000,295.406442
33.695405,22,295.43716
1437.737485,1000,296.83715
36.756654,39,296.892119
360.20779,236,297.221873
1337.303537,1000,298.864887
57.999046,56,298.94295
1406.194749,1000,300.355282
153.089083,101,300.495814
358.710836,251,301.172355
1306.016538,1000,302.566809
0.711063,17,302.589981
1172.37315,1000,304.207068
17.436666,19,304.233808
251.687428,165,304.468075
249.747141,259,304.831276
157.753934,165,305.059963
1252.327728,1000,306.478581
99.426547,73,306.583269
225.153653,197,306.858459
175.368905,125,307.228101
1199.445676,1000,308.637906
17.379639,16,308.660677
47.935339,34,308.70839
410.170311,250,309.06312
559.667681,479,309.729092
116.034787,84,309.844547
1596.820427,1000,311.493294
171.402549,108,311.643134
100.87793,75,311.748415
235.844396,144,311.951191
1557.014899,1000,313.530743
216.340927,248,313.875346
1136.854889,1000,315.268277
98.760473,96,315.403411
1358.334907,1000,316.967944
1468.263778,1000,318.376749
200.342344,172,318.620901
126.997754,108,318.771408
1568.647497,1000,320.520079
1195.73179,1000,321.930522
117.205828,74,322.032933
1672.811908,1000,323.636622
1573.615165,1000,325.044616
1492.500947,1000,326.706641
116.16352,71,326.806521
99.717774,101,326.946653
325.759634,228,327.267452
1451.335719,1000,328.879651
1488.875919,1000,330.283321
1557.200333,1000,331.686903
1196.325584,1000,333.303253
36.405454,25,333.338331
1257.599476,1000,334.755386
175.032218,206,335.255385
1568.345784,1000,336.662194
21.151348,16,336.684863
196.040584,145,336.88934
1562.569306,1000,338.612164
1263.76231,1000,340.02266
1138.88833,1000,341.553982
93.331858,69,341.650218
73.016789,52,341.72232
166.948777,114,341.88071
246.948037,226,342.195808
59.072429,33,342.242624
1637.652048,1000,343.64949
20.530501,27,343.687766
1654.586559,1000,345.317614
34.232102,31,345.361418
1599.760015,1000,346.75875
1418.748566,1000,348.46628
1624.297891,1000,349.867749
1279.087832,1000,351.415354
1385.61826,1000,352.827729
135.688428,142,353.031019
1435.384381,1000,354.597635
86.858571,77,354.704336
1284.267899,1000,356.117918
1196.357327,1000,357.70676
297.012312,252,358.057562
1209.956415,1000,359.457843
47.376785,43,359.79173
52.802204,66,359.885906
1548.698191,1000,361.293039
1308.605132,1000,363.029122
1305.465863,1000,364.432878
214.627033,148,364.638219
68.858352,55,364.714959
297.398108,174,364.962552
435.891401,276,365.344869
60.250303,53,365.417566
1215.68007,1000,367.024539
103.003245,85,367.14492
35.334661,35,367.193654
141.710144,109,367.347065
99.140229,52,367.420091
247.36078,184,367.675799
1275.355675,1000,369.359461
1424.662335,1000,370.784304
1221.0067,1000,372.362714
238.272713,142,372.560725
1358.133239,1000,373.971441
30.221893,31,374.015191
1517.499434,1000,375.586116
1539.258493,1000,376.998267
362.948911,266,377.374291
91.223626,81,377.48735
1649.853137,1000,379.124205
1353.001627,1000,380.534171
29.51047,26,380.572545
70.280079,49,380.642164
22.547902,17,380.66565
1512.925285,1000,382.263968
1410.944669,1000,383.671157
410.978996,326,384.128447
1681.796409,1000,385.748017
34.301444,29,385.788362
20.260386,15,385.809752
14.240106,17,385.833585
7.802443,28,385.872649
86.161963,82,385.987866
1537.328134,1000,387.39055
29.364611,19,387.417418
57.817319,77,387.710513
286.042544,179,387.959479
1356.887155,1000,389.376806
1296.839623,1000,391.051011
170.901917,85,391.170787
1347.341375,1000,392.584028
1527.798665,1000,394.217293
44.513231,41,394.274014
128.06723,94,394.405077
1257.144708,1000,395.81409
18.335429,38,395.866535
1141.415985,1000,397.529145
300.178048,228,397.847382
1587.265294,1000,399.252875
73.755692,65,399.347184
154.374085,101,399.488
84.204183,74,399.591407
46.596126,38,399.644408
1600.916367,1000,401.246717
10.130888,17,401.27165
94.366071,104,401.420442
192.260844,135,401.605799
8.557,14,401.625202
1673.480764,1000,403.022027
1535.295804,1000,404.613235
83.625307,84,404.732057
1411.442,1000,406.423477
1442.110352,1000,407.815819
211.370024,132,407.999539
1683.065799,1000,409.701221
122.508877,103,409.842094
24.132069,11,409.857229
73.829479,39,409.912169
286.908129,180,410.160241
1558.77027,1000,411.560917
114.515867,80,411.673404
240.049455,159,411.894879
69.784358,54,411.97078
45.089175,26,412.007256
1315.593499,1000,413.677682
93.439543,62,413.764021
206.866056,183,414.018109
1710.989544,1000,415.415964
1315.882176,1000,417.092091
14.108175,14,417.112273
1363.844233,1000,418.516699
66.769735,34,418.564065
805.951777,483,419.567662
1235.075568,1000,420.96858
297.406737,182,421.220421
69.342795,42,421.278501
187.909948,144,421.478678
1552.569547,1000,423.050823
651.155224,459,423.68784
1403.73202,1000,425.373618
1363.176281,1000,426.773889
1268.622258,1000,428.353432
388.246044,229,428.676012
108.322909,92,428.804448
148.988745,135,428.994328
467.766349,245,429.33666
1462.757246,1000,430.740893
174.441329,160,430.963899
935.6458,518,431.86668
1647.121001,1000,433.271359
1549.693474,1000,434.9024
112.228416,58,434.983512
168.302028,138,435.174883
1647.129864,1000,436.585279
56.102478,48,436.654613
25.474528,26,436.690386
88.921188,49,436.758696
124.791705,75,436.862746
1703.783233,1000,438.442091
1550.825435,1000,439.854653
94.039414,82,439.969293
1637.936146,1000,441.518189
32.520214,19,441.544396
1471.190355,1000,442.961282
197.363452,127,443.139457
32.295253,17,443.163085
292.517959,166,443.583239
259.681721,226,443.910076
799.236975,497,444.60818
376.377126,287,445.012265
194.143095,130,445.194203
157.413434,117,445.355638
486.934764,292,445.764711
104.16606,88,445.888233
1734.710169,1000,447.51071
45.279379,37,447.562607
112.772442,74,447.667017
1691.213241,1000,449.086153
83.320148,84,449.201596
567.511361,313,449.817117
84.632479,49,449.888819
209.861267,192,450.152762
6.520648,9,450.165103
18.11236,11,450.180745
1605.949975,1000,451.604775
110.519375,59,451.687362
556.929448,336,452.159262
165.91486,122,452.328601
1654.240905,1000,453.939452
184.221717,142,454.139629
1724.307461,1000,455.537215
70.456234,49,455.605348
40.614361,26,455.641858
472.808202,263,456.231207
173.810816,110,456.383016
1500.272948,1000,457.787332
431.665081,239,458.119918
31.741648,21,458.148677
145.089528,111,458.301526
1633.760158,1000,459.935107
172.372827,93,460.067622
178.492002,123,460.241838
1666.504518,1000,461.657245
117.102994,88,461.781362
229.576788,144,462.163778
143.136124,98,462.300591
1579.866403,1000,463.706385
313.442277,181,463.959783
315.848778,202,464.241357
1605.990582,1000,465.838413
24.604086,15,465.858981
4.278545,9,465.871378
710.418997,418,466.461314
1622.493942,1000,467.86889
533.219839,329,468.511158
309.025553,191,468.781452
168.8387,78,468.892524
1545.176482,1000,470.315934
1232.493923,1000,471.876535
1637.740931,1000,473.286477
519.12193,297,473.702091
93.574404,69,473.79914
154.754204,107,473.949386
1427.350687,1000,475.691268
56.848317,35,475.740382
216.031943,129,475.922502
66.865234,60,476.01237
9.712455,9,476.026086
1673.30452,1000,477.618342
1643.00515,1000,479.035004
59.466059,32,479.08053
186.464167,165,479.310796
35.129208,47,479.376179
134.63287,109,479.525977
122.546762,101,479.668199
45.346573,62,479.754092
128.62273,85,479.870938
161.048249,104,480.015908
1693.625926,1000,481.603126
1586.385523,1000,482.998912
30.253615,23,483.03122
1288.992608,1000,484.640956
1692.677249,1000,486.046325
104.623387,82,486.162382
379.268496,216,486.461759
338.734565,232,486.912621
206.403222,149,487.1224
323.807507,186,487.381476
260.382673,150,487.589685
33.546067,23,487.621933
1582.936662,1000,489.011725
218.402924,142,489.208924
325.533891,213,489.505232
285.920184,199,489.971017
178.952348,143,490.171997
1374.045037,1000,491.574961
1541.274673,1000,493.139341
1613.086589,1000,494.543797
1734.708912,1000,496.072144
1699.930522,1000,497.479376
100.855309,96,497.613086
