policy_training_condition,policy_training_seed,evaluation_seed,damage_leg,damage_alpha,episode_return,episode_length,terminated_before_time_limit,forward_distance,mean_forward_speed,mean_abs_raw_command_actuator_0,mean_abs_raw_command_actuator_1,mean_abs_raw_command_actuator_2,mean_abs_raw_command_actuator_3,mean_abs_raw_command_actuator_4,mean_abs_raw_command_actuator_5,mean_abs_raw_command_actuator_6,mean_abs_raw_command_actuator_7,mean_abs_applied_command_actuator_0,mean_abs_applied_command_actuator_1,mean_abs_applied_command_actuator_2,mean_abs_applied_command_actuator_3,mean_abs_applied_command_actuator_4,mean_abs_applied_command_actuator_5,mean_abs_applied_command_actuator_6,mean_abs_applied_command_actuator_7
nominal,1,103,back_left,0.5,12.648561295346958,110,True,1.5396536126998972,0.2799370204908904,0.5850037054412744,0.48286091915585777,0.4196480602025986,0.47119625183669006,0.5226848124780438,0.5063934039663185,0.5287312007763169,0.5566789165477861,0.5850037054412744,0.48286091915585777,0.4196480602025986,0.47119625183669006,0.5226848124780438,0.5063934039663185,0.26436560038815843,0.27833945827389306
nominal,1,104,back_left,0.5,7.820527479713384,28,True,0.8271123819037839,0.5907945585027027,0.5648050356789359,0.47811055968382526,0.4316576833703688,0.4841146530317409,0.6783060513968978,0.46872695109673906,0.6805925475699561,0.46519097526158604,0.5648050356789359,0.47811055968382526,0.4316576833703688,0.4841146530317409,0.6783060513968978,0.46872695109673906,0.34029627378497807,0.23259548763079302
nominal,1,105,back_left,0.5,25.530261805831856,66,True,1.588283978442906,0.48129817528572905,0.49397952975987486,0.5091933473154451,0.4760450886731798,0.3631536214414871,0.5171182145449248,0.48664202947508206,0.5765153201240482,0.4402125572616404,0.49397952975987486,0.5091933473154451,0.4760450886731798,0.3631536214414871,0.5171182145449248,0.48664202947508206,0.2882576600620241,0.2201062786308202
nominal,1,106,back_left,0.5,21.48609716354465,16,True,1.409227412484956,1.761534265606195,0.5253218896687031,0.4457789193838835,0.5176212175283581,0.6494177803397179,0.636201836168766,0.518436080776155,0.673280450515449,0.5218472534324974,0.5253218896687031,0.4457789193838835,0.5176212175283581,0.6494177803397179,0.636201836168766,0.518436080776155,0.3366402252577245,0.2609236267162487
nominal,1,107,back_left,0.5,17.54736754879636,52,True,1.1906258722767746,0.45793302779875944,0.6144320861293147,0.41371312386427933,0.3936845323500725,0.5076013876555058,0.5173441061320213,0.4532436149624678,0.5652013211869277,0.38203903581373966,0.6144320861293147,0.41371312386427933,0.3936845323500725,0.5076013876555058,0.5173441061320213,0.4532436149624678,0.28260066059346384,0.19101951790686983
nominal,1,108,back_left,0.5,10.29061991124581,31,True,0.8711119277525161,0.5620076953242039,0.7139555355834384,0.35686234000229067,0.44450888482313,0.4926847594399606,0.5922049928096033,0.4788370685231301,0.5734861805554359,0.422595824325277,0.7139555355834384,0.35686234000229067,0.44450888482313,0.4926847594399606,0.5922049928096033,0.4788370685231301,0.28674309027771794,0.2112979121626385
nominal,1,109,back_left,0.5,-24.79385174794608,73,True,-0.30424815581715314,-0.08335565912798716,0.6869778696396579,0.3943297115907277,0.48892256668577455,0.4294400856102983,0.5846687751273586,0.5787359911897411,0.45010725888487413,0.4300484205659938,0.6869778696396579,0.3943297115907277,0.48892256668577455,0.4294400856102983,0.5846687751273586,0.5787359911897411,0.22505362944243706,0.2150242102829969
nominal,1,100,back_right,0.5,21.41531257635574,20,True,1.5765039614814331,1.5765039614814331,0.6068415008485317,0.5265780163928866,0.5824735483154655,0.5732755631208419,0.5246587947010994,0.6384790077805519,0.6420473366975784,0.5475788049399852,0.30342075042426586,0.2632890081964433,0.5824735483154655,0.5732755631208419,0.5246587947010994,0.6384790077805519,0.6420473366975784,0.5475788049399852
nominal,1,101,back_right,0.5,-4.71501170963505,9,True,0.1569256435760665,0.3487236523912589,0.42433543172147536,0.5772999574740728,0.7775252362092336,0.6058952361345291,0.7093120614687601,0.6464723116821713,0.7226707571082644,0.4564104974269867,0.21216771586073768,0.2886499787370364,0.7775252362092336,0.6058952361345291,0.7093120614687601,0.6464723116821713,0.7226707571082644,0.4564104974269867
nominal,1,102,back_right,0.5,10.878547266109933,14,True,0.8919222720624427,1.274174674374918,0.5125932235802922,0.6130768853638854,0.6265475239072528,0.6036790518888405,0.7102390634162086,0.5028970411845616,0.5753618681005069,0.34509379842451643,0.2562966117901461,0.3065384426819427,0.6265475239072528,0.6036790518888405,0.7102390634162086,0.5028970411845616,0.5753618681005069,0.34509379842451643
nominal,1,103,back_right,0.5,43.13323648657875,33,True,2.5972370201811525,1.5740830425340318,0.5448229437073072,0.4995404126291925,0.4972857889352423,0.4721015389218475,0.4782712251851053,0.532218580670429,0.6372026123783805,0.492267625801491,0.2724114718536536,0.24977020631459626,0.4972857889352423,0.4721015389218475,0.4782712251851053,0.532218580670429,0.6372026123783805,0.492267625801491
nominal,1,104,back_right,0.5,3.330216363474648,36,True,0.7487816184982684,0.4159897880545935,0.5139608383178711,0.5764281760073371,0.6000606446630425,0.5585037581622601,0.6617154526627727,0.38625385612249374,0.5248608125580682,0.43005824078702265,0.25698041915893555,0.28821408800366854,0.6000606446630425,0.5585037581622601,0.6617154526627727,0.38625385612249374,0.5248608125580682,0.43005824078702265
nominal,1,105,back_right,0.5,9.423668653344173,30,True,0.8124857321778467,0.5416571547852311,0.6810301503166556,0.5266409306476514,0.5305001597851515,0.43248595173160237,0.5488185830414295,0.4219385556876659,0.5483934516708057,0.5040882986038924,0.3405150751583278,0.2633204653238257,0.5305001597851515,0.43248595173160237,0.5488185830414295,0.4219385556876659,0.5483934516708057,0.5040882986038924
nominal,1,106,back_right,0.5,2.8382809784070706,17,True,0.6437835200749731,0.7573923765587918,0.5332807196194634,0.4882994394968538,0.6390307504026329,0.5567131393096026,0.6621596878942322,0.44386852313490477,0.7476921432158526,0.6067309423404581,0.2666403598097317,0.2441497197484269,0.6390307504026329,0.5567131393096026,0.6621596878942322,0.44386852313490477,0.7476921432158526,0.6067309423404581
nominal,1,107,back_right,0.5,50.07317195396409,34,True,3.017974272777546,1.7752789839867915,0.4443561000859036,0.4860667796695934,0.5179389476337853,0.5060571642482982,0.5827554817147115,0.5316208384054548,0.5269774378222578,0.5505700946292457,0.2221780500429518,0.2430333898347967,0.5179389476337853,0.5060571642482982,0.5827554817147115,0.5316208384054548,0.5269774378222578,0.5505700946292457
nominal,1,108,back_right,0.5,-0.3127963958105795,58,True,0.3425174191617104,0.1181094548833484,0.4875235081939348,0.5071671041820583,0.48961071766399106,0.4332496436505482,0.5439307816840452,0.4367262975409113,0.5187262551024042,0.4631292449374651,0.2437617540969674,0.2535835520910292,0.48961071766399106,0.4332496436505482,0.5439307816840452,0.4367262975409113,0.5187262551024042,0.4631292449374651
nominal,1,109,back_right,0.5,28.12573082645516,57,True,1.6750333792584933,0.5877310102661379,0.5545742384305126,0.46941141071811054,0.5099182138709646,0.49596214555857476,0.5482919314189961,0.46442272736315143,0.4161637088185863,0.4076980339984099,0.2772871192152563,0.23470570535905527,0.5099182138709646,0.49596214555857476,0.5482919314189961,0.46442272736315143,0.4161637088185863,0.4076980339984099
nominal,1,100,front_left,0.0,54.27739949319097,104,True,2.8657986543536116,0.551115125837233,0.5831810306005466,0.42427079214786106,0.5066028206179348,0.42962522711604834,0.49381108288294995,0.4812292013890468,0.5547798705788759,0.3746807990738979,0.5831810306005466,0.42427079214786106,0.0,0.0,0.49381108288294995,0.4812292013890468,0.5547798705788759,0.3746807990738979
nominal,1,101,front_left,0.0,-18.74953682501159,32,True,-0.8541146409060582,-0.5338216505662863,0.5693555805482902,0.4341424379963428,0.5489020443055779,0.4387779529206455,0.5441374860238284,0.5337554118596017,0.5133703409228474,0.3241700396174565,0.5693555805482902,0.4341424379963428,0.0,0.0,0.5441374860238284,0.5337554118596017,0.5133703409228474,0.3241700396174565
nominal,1,102,front_left,0.0,-16.656612156962456,30,True,-0.6382859727996435,-0.425523981866429,0.6684486374258996,0.4837440383931001,0.5993200318266948,0.538502154002587,0.47840361247460045,0.47335299650828044,0.5085940579573314,0.4196616484473149,0.6684486374258996,0.4837440383931001,0.0,0.0,0.47840361247460045,0.47335299650828044,0.5085940579573314,0.4196616484473149
nominal,1,103,front_left,0.0,55.66326501690024,35,True,3.1827411851122682,1.8187092486355818,0.717892672760146,0.45128741871033395,0.4423299215734005,0.48361315109900066,0.5921867213078907,0.4845287093094417,0.554836999305657,0.4394595543188708,0.717892672760146,0.45128741871033395,0.0,0.0,0.5921867213078907,0.4845287093094417,0.554836999305657,0.4394595543188708
nominal,1,104,front_left,0.0,-17.922875908752584,35,True,-0.66980714664523,-0.38274694094013145,0.5958923683102642,0.5398438476026058,0.5393499221120562,0.45393558676753726,0.5001871483666557,0.507412590937955,0.5299128700579916,0.39353272180472104,0.5958923683102642,0.5398438476026058,0.0,0.0,0.5001871483666557,0.507412590937955,0.5299128700579916,0.39353272180472104
nominal,1,105,front_left,0.0,-9.709603236152109,31,True,-0.169298420201735,-0.1092247872269258,0.5478328897828056,0.5086564461310064,0.4805107501245314,0.4728904614044774,0.5476193312675722,0.5391478343836723,0.6575263166619886,0.36176299892606273,0.5478328897828056,0.5086564461310064,0.0,0.0,0.5476193312675722,0.5391478343836723,0.6575263166619886,0.36176299892606273
nominal,1,106,front_left,0.0,33.24844965806622,41,True,2.003953862565841,0.9775384695443126,0.5804624182694569,0.5329556118969511,0.45403166923944543,0.4593807896826325,0.5117505647060347,0.4292812514595869,0.5262724132072635,0.5343727671155115,0.5804624182694569,0.5329556118969511,0.0,0.0,0.5117505647060347,0.4292812514595869,0.5262724132072635,0.5343727671155115
nominal,1,107,front_left,0.0,3.7122461539392275,23,True,0.40542201169313963,0.35254087973316484,0.6897020729501611,0.47429835780159285,0.4933254926101021,0.39762833617303683,0.5289984821625378,0.5435102517190187,0.5368439153484676,0.37606198713183403,0.6897020729501611,0.47429835780159285,0.0,0.0,0.5289984821625378,0.5435102517190187,0.5368439153484676,0.37606198713183403
nominal,1,108,front_left,0.0,3.4172721495251883,17,True,0.27621471836933853,0.3249584921992218,0.5585858865695841,0.49086098986513477,0.5780361198327121,0.34215591190492406,0.6055039710858289,0.38558921130264506,0.5353653676369611,0.4079626156565021,0.5585858865695841,0.49086098986513477,0.0,0.0,0.6055039710858289,0.38558921130264506,0.5353653676369611,0.4079626156565021
nominal,1,109,front_left,0.0,9.195536058186583,16,True,0.554526343516582,0.6931579293957275,0.5041984571143985,0.4137640171684325,0.5744118553120643,0.5530989691615105,0.6219785609282553,0.3954194439575076,0.6686744727194309,0.2949627758935094,0.5041984571143985,0.4137640171684325,0.0,0.0,0.6219785609282553,0.3954194439575076,0.6686744727194309,0.2949627758935094
nominal,1,100,front_right,0.0,9.789141144416854,14,True,0.8415499291958686,1.2022141845655263,0.6955852769315243,0.43295974151364397,0.5701321523104396,0.6792237662843296,0.5959462161575045,0.5083558059164456,0.77798195289714,0.4144702415381159,0.6955852769315243,0.43295974151364397,0.5701321523104396,0.6792237662843296,0.0,0.0,0.77798195289714,0.4144702415381159
nominal,1,101,front_right,0.0,7.180315047029689,19,True,0.5591331489805341,0.5885612094531938,0.5948404749169162,0.4261550889595559,0.6313777901232243,0.3975660169595166,0.5807149916103012,0.5766060258212843,0.5888264485095677,0.42540646344423294,0.5948404749169162,0.4261550889595559,0.6313777901232243,0.3975660169595166,0.0,0.0,0.5888264485095677,0.42540646344423294
nominal,1,102,front_right,0.0,-9.232047290113586,60,True,-0.2506318628648666,-0.08354395428828887,0.5731158564488094,0.478174629000326,0.500936537484328,0.49949912428855897,0.5375900396456321,0.5227508927385013,0.4279663674533367,0.4616943035895626,0.5731158564488094,0.478174629000326,0.500936537484328,0.49949912428855897,0.0,0.0,0.4279663674533367,0.4616943035895626
nominal,1,103,front_right,0.0,10.65172859572197,45,True,0.9543899513749093,0.4241733117221819,0.6543312914255592,0.45010796048574975,0.524302848842409,0.504785344004631,0.5073700255817837,0.4707586795091629,0.5247058729330699,0.45813303457366095,0.6543312914255592,0.45010796048574975,0.524302848842409,0.504785344004631,0.0,0.0,0.5247058729330699,0.45813303457366095
nominal,1,104,front_right,0.0,14.046462743050142,118,True,1.1417805766452274,0.1935221316347843,0.6079772978989502,0.44358304158737094,0.4936335870396283,0.5498719264642667,0.568238918937869,0.4849240686428749,0.472222164273262,0.4230971303215976,0.6079772978989502,0.44358304158737094,0.4936335870396283,0.5498719264642667,0.0,0.0,0.472222164273262,0.4230971303215976
nominal,1,105,front_right,0.0,6.382119689440377,45,True,0.3437331422633201,0.15277028545036447,0.5036351914207141,0.3989070802927017,0.46437773240937125,0.5052821432550748,0.6058167512218158,0.42674994700484803,0.552864596247673,0.3956831408043702,0.5036351914207141,0.3989070802927017,0.46437773240937125,0.5052821432550748,0.0,0.0,0.552864596247673,0.3956831408043702
nominal,1,106,front_right,0.0,-3.8693613860309686,41,True,0.18046916132819996,0.08803373723326827,0.5802196038478031,0.5182652513428432,0.5116820121865447,0.5528085006446373,0.5271791281496606,0.4918348425772132,0.5706552692302843,0.41591639789502793,0.5802196038478031,0.5182652513428432,0.5116820121865447,0.5528085006446373,0.0,0.0,0.5706552692302843,0.41591639789502793
nominal,1,107,front_right,0.0,-1.4244003622958599,20,True,0.16313225971979387,0.16313225971979387,0.7334191456437111,0.3864579414948821,0.531058955937624,0.48991530686616896,0.6163186978548765,0.5559103313833476,0.5840075388550758,0.44404857493937017,0.7334191456437111,0.3864579414948821,0.531058955937624,0.48991530686616896,0.0,0.0,0.5840075388550758,0.44404857493937017
nominal,1,108,front_right,0.0,-7.862916290093938,30,True,-0.1959078555559136,-0.13060523703727575,0.7364577144384384,0.3912648720045884,0.4743547375003497,0.4761989595989386,0.6428616724908351,0.48364245643218357,0.5189412191510201,0.4162412746498982,0.7364577144384384,0.3912648720045884,0.4743547375003497,0.4761989595989386,0.0,0.0,0.5189412191510201,0.4162412746498982
nominal,1,109,front_right,0.0,36.809065797193774,89,True,1.7430154377276905,0.39168886241071693,0.5864755204261354,0.5058433154828093,0.4719961944423365,0.4430045467916499,0.5937503447777099,0.5316831275318445,0.42871557711885216,0.3760191354942456,0.5864755204261354,0.5058433154828093,0.4719961944423365,0.4430045467916499,0.0,0.0,0.42871557711885216,0.3760191354942456
nominal,1,100,back_left,0.0,13.753970634873859,143,True,0.8942497229619453,0.12506989132334898,0.6124240638414672,0.45420726940973655,0.397321486936791,0.3999212744248497,0.5774597726710193,0.48710900341922586,0.49371498687700793,0.48451507039420255,0.6124240638414672,0.45420726940973655,0.397321486936791,0.3999212744248497,0.5774597726710193,0.48710900341922586,0.0,0.0
nominal,1,101,back_left,0.0,21.440009302552802,104,True,1.129287719619254,0.21717071531139498,0.5542255753579621,0.4554713145973018,0.4050731996719081,0.3884363943137802,0.5154232947299113,0.5583889753772662,0.5172803497228485,0.43131795711815357,0.5542255753579621,0.4554713145973018,0.4050731996719081,0.3884363943137802,0.5154232947299113,0.5583889753772662,0.0,0.0
nominal,1,102,back_left,0.0,21.705729668921638,247,True,1.406173779807907,0.11386022508566047,0.6320514892141226,0.43101646986446884,0.4071325503048385,0.40505152931700833,0.5395199220612464,0.5018786243822894,0.5041970957809614,0.40857690604411157,0.6320514892141226,0.43101646986446884,0.4071325503048385,0.40505152931700833,0.5395199220612464,0.5018786243822894,0.0,0.0
nominal,1,103,back_left,0.0,-24.6446723870631,209,True,-0.6735658901379918,-0.06445606604191309,0.6303126207557306,0.4243026521395553,0.3767624561403071,0.46701054492492994,0.5149036282450674,0.5522789629666429,0.5156427538423447,0.4078151284578885,0.6303126207557306,0.4243026521395553,0.3767624561403071,0.46701054492492994,0.5149036282450674,0.5522789629666429,0.0,0.0
nominal,1,104,back_left,0.0,4.71715809091077,33,True,0.5427951159566334,0.32896673694341416,0.6606176315496365,0.4656873708873084,0.5274159659941992,0.3800676896265059,0.619591277431358,0.4847342281630545,0.5614828589287671,0.36611414463682607,0.6606176315496365,0.4656873708873084,0.5274159659941992,0.3800676896265059,0.619591277431358,0.4847342281630545,0.0,0.0
nominal,1,105,back_left,0.0,7.217615083599785,21,True,0.6029223574739434,0.5742117690228032,0.6126222311563435,0.44782735868578866,0.5082147903740406,0.45269478999433066,0.6571563915127799,0.4757207802363804,0.6354502929108483,0.4380000304608118,0.6126222311563435,0.44782735868578866,0.5082147903740406,0.45269478999433066,0.6571563915127799,0.4757207802363804,0.0,0.0
nominal,1,106,back_left,0.0,11.647270459406037,42,True,0.9044417671621905,0.43068655579151927,0.6037084142721835,0.4746737192784037,0.45110006328849567,0.4481279793239775,0.5678175691337812,0.5285121422438395,0.5553764197088423,0.3526191497665076,0.6037084142721835,0.4746737192784037,0.45110006328849567,0.4481279793239775,0.5678175691337812,0.5285121422438395,0.0,0.0
nominal,1,107,back_left,0.0,76.69760154008665,112,True,4.453464997255647,0.7952616066527941,0.6303205159991714,0.4617943021003157,0.4213794588244387,0.5020549362525344,0.5532122610935143,0.5029052150036607,0.5073641688962068,0.49827532323875595,0.6303205159991714,0.4617943021003157,0.4213794588244387,0.5020549362525344,0.5532122610935143,0.5029052150036607,0.0,0.0
nominal,1,108,back_left,0.0,-8.044378006544763,73,True,-0.3441934576940866,-0.09429957745043467,0.6212058659285715,0.45299099855227015,0.4362152337721766,0.3492972855902698,0.5158536236171853,0.4875297001371645,0.5171498096969029,0.44230247411417634,0.6212058659285715,0.45299099855227015,0.4362152337721766,0.3492972855902698,0.5158536236171853,0.4875297001371645,0.0,0.0
nominal,1,109,back_left,0.0,7.070282527142812,41,True,0.5201819158408773,0.25374727601994007,0.5701470808012457,0.4712660264496396,0.4447655483353429,0.4012669090454171,0.5981332517978621,0.42364122046203145,0.5236806240750522,0.4627335163333067,0.5701470808012457,0.4712660264496396,0.4447655483353429,0.4012669090454171,0.5981332517978621,0.42364122046203145,0.0,0.0
nominal,1,100,back_right,0.0,46.47456814973742,84,True,2.457849464314826,0.5852022534082919,0.5659170548121134,0.5066260864425983,0.4790185914774026,0.5090420887406383,0.5060378266054959,0.4450922874467714,0.45706459578304065,0.5484569656352202,0.0,0.0,0.4790185914774026,0.5090420887406383,0.5060378266054959,0.4450922874467714,0.45706459578304065,0.5484569656352202
nominal,1,101,back_right,0.0,103.04874504876395,131,True,5.84286081896845,0.8920398196898397,0.5575582886271122,0.5059866970333889,0.4904232457962655,0.4690044818033699,0.5778828414569375,0.505509510750079,0.4498730158532849,0.5308690637577581,0.0,0.0,0.4904232457962655,0.4690044818033699,0.5778828414569375,0.505509510750079,0.4498730158532849,0.5308690637577581
nominal,1,102,back_right,0.0,-0.46543804195139926,8,True,0.31578931551590794,0.7894732887897699,0.48559108935296535,0.5406834278255701,0.906879223883152,0.7850600928068161,0.6438336605206132,0.4342131223529577,0.6953240968286991,0.5959198861382902,0.0,0.0,0.906879223883152,0.7850600928068161,0.6438336605206132,0.4342131223529577,0.6953240968286991,0.5959198861382902
nominal,1,103,back_right,0.0,2.721805107465131,48,True,0.15013773968882238,0.06255739153700932,0.5307950703039145,0.3797715328789006,0.4678777540102601,0.47407721014072496,0.5469869074101249,0.44976350385695696,0.4692523196960489,0.45516093098558486,0.0,0.0,0.4678777540102601,0.47407721014072496,0.5469869074101249,0.44976350385695696,0.4692523196960489,0.45516093098558486
nominal,1,104,back_right,0.0,30.73894309688403,56,True,2.1504396147422637,0.768014148122237,0.6069096007517406,0.4894079813467605,0.526829559023359,0.5989447595285518,0.5501215660146305,0.48417551283325466,0.5509191668991532,0.5369179584751171,0.0,0.0,0.526829559023359,0.5989447595285518,0.5501215660146305,0.48417551283325466,0.5509191668991532,0.5369179584751171
nominal,1,105,back_right,0.0,-9.14190401076062,16,True,-0.07545780752616724,-0.09432225940770904,0.5429530050605536,0.45998419425450265,0.6921473611146212,0.6094775050878525,0.5478140320628881,0.5358835589140654,0.624094981700182,0.5476701520383358,0.0,0.0,0.6921473611146212,0.6094775050878525,0.5478140320628881,0.5358835589140654,0.624094981700182,0.5476701520383358
nominal,1,106,back_right,0.0,24.44309125422499,86,True,1.629541029404092,0.37896303009397486,0.6149197917344958,0.4486850725790096,0.48441904458368934,0.4615950711764569,0.5879844687879086,0.4701667002640491,0.49847569316625595,0.5301715344363866,0.0,0.0,0.48441904458368934,0.4615950711764569,0.5879844687879086,0.4701667002640491,0.49847569316625595,0.5301715344363866
nominal,1,107,back_right,0.0,6.589530518414502,20,True,0.6495989183872534,0.6495989183872534,0.6082159911282361,0.4169018318876624,0.5463249018415809,0.5427110306918621,0.5818988170474768,0.4511539973318577,0.7504732564091683,0.4766535164788365,0.0,0.0,0.5463249018415809,0.5427110306918621,0.5818988170474768,0.4511539973318577,0.7504732564091683,0.4766535164788365
nominal,1,108,back_right,0.0,-7.880294412777786,29,True,-0.10243581813444541,-0.0706453918168589,0.5415266057926005,0.5666181690477091,0.6520006390738076,0.47997071748149805,0.5752892666335764,0.4308296123455311,0.5961740654090355,0.47805507750860576,0.0,0.0,0.6520006390738076,0.47997071748149805,0.5752892666335764,0.4308296123455311,0.5961740654090355,0.47805507750860576
nominal,1,109,back_right,0.0,12.230838217532783,14,True,0.8469663557269167,1.209951936752738,0.4983776519075036,0.4054788822042091,0.7384666348142284,0.39947997725435663,0.6319267292107854,0.424005497779165,0.6450221070221492,0.38941061150814804,0.0,0.0,0.7384666348142284,0.39947997725435663,0.6319267292107854,0.424005497779165,0.6450221070221492,0.38941061150814804
nominal,2,100,healthy,1.0,17.048160883514264,20,True,1.1173612966660893,1.1173612966660893,0.3730017118155956,0.43096273988485334,0.625190070644021,0.5324545558542013,0.45532286167144775,0.43100412618368866,0.3981350738555193,0.4597813904285431,0.3730017118155956,0.43096273988485334,0.625190070644021,0.5324545558542013,0.45532286167144775,0.43100412618368866,0.3981350738555193,0.4597813904285431
nominal,2,101,healthy,1.0,20.18900376136227,22,True,1.0120350986982305,0.9200319079074822,0.35267693820324814,0.3583129248158498,0.4122335490855304,0.4009196961467916,0.4400872825221582,0.3708268304101445,0.41670729186047206,0.4155329117043452,0.35267693820324814,0.3583129248158498,0.4122335490855304,0.4009196961467916,0.4400872825221582,0.3708268304101445,0.41670729186047206,0.4155329117043452
nominal,2,102,healthy,1.0,-3.4756012109316012,10,True,-0.052695622388731655,-0.10539124477746331,0.5452336840331554,0.3899685099720955,0.4797097533941269,0.5142425909638405,0.4187913678586483,0.4820405561476946,0.36169859282672406,0.28561361208558084,0.5452336840331554,0.3899685099720955,0.4797097533941269,0.5142425909638405,0.4187913678586483,0.4820405561476946,0.36169859282672406,0.28561361208558084
nominal,2,103,healthy,1.0,-6.915352048122397,70,True,-0.43435721224652396,-0.12410206064186399,0.36475123539566995,0.34840459653309414,0.5012815209371703,0.45588536741478103,0.3727541953325272,0.4127741208033902,0.43494182558996336,0.31655429495232446,0.36475123539566995,0.34840459653309414,0.5012815209371703,0.45588536741478103,0.3727541953325272,0.4127741208033902,0.43494182558996336,0.31655429495232446
nominal,2,104,healthy,1.0,3.5610806150819423,65,True,0.07979184241659279,0.024551336128182395,0.3758413939521863,0.3538301983704934,0.5249077149022084,0.44610610048358257,0.39082991973711895,0.36707893535494807,0.3722929776287996,0.353298424069698,0.3758413939521863,0.3538301983704934,0.5249077149022084,0.44610610048358257,0.39082991973711895,0.36707893535494807,0.3722929776287996,0.353298424069698
nominal,2,105,healthy,1.0,62.572977164072796,95,True,2.996989145717136,0.6309450833088707,0.33954328690704544,0.3781790151407844,0.4372377928150328,0.4520207616451539,0.4613067824589579,0.371746092681822,0.40707683292658703,0.3345062466828447,0.33954328690704544,0.3781790151407844,0.4372377928150328,0.4520207616451539,0.4613067824589579,0.371746092681822,0.40707683292658703,0.3345062466828447
nominal,2,106,healthy,1.0,63.098347540982274,49,True,3.2856614463014076,1.3410863046128194,0.37059255339661423,0.41118422850054137,0.43600558945719076,0.5320517806982508,0.4243144031081881,0.3885077718569308,0.412968961255891,0.3778312391772562,0.37059255339661423,0.41118422850054137,0.43600558945719076,0.5320517806982508,0.4243144031081881,0.3885077718569308,0.412968961255891,0.3778312391772562
nominal,2,107,healthy,1.0,41.71973724516113,31,True,2.3171674616514633,1.4949467494525568,0.3612793854648067,0.31176088125474993,0.45860067298335416,0.4004812170901606,0.4889318649807284,0.37710835700554235,0.5680482373122246,0.49190831376660255,0.3612793854648067,0.31176088125474993,0.45860067298335416,0.4004812170901606,0.4889318649807284,0.37710835700554235,0.5680482373122246,0.49190831376660255
nominal,2,108,healthy,1.0,28.43158846549781,38,True,1.4545215078935836,0.765537635733465,0.3296521108009313,0.3963112521328424,0.45397672998277766,0.5142802458354517,0.434301545941516,0.2772136782541087,0.4369591161804764,0.3729349300265312,0.3296521108009313,0.3963112521328424,0.45397672998277766,0.5142802458354517,0.434301545941516,0.2772136782541087,0.4369591161804764,0.3729349300265312
nominal,2,109,healthy,1.0,104.2776231627723,133,True,4.929118050293632,0.7412207594426514,0.3351220544567682,0.3429721659399513,0.4613999271186776,0.45486543536242235,0.40166574604529187,0.3855742811596483,0.4371141751289816,0.3421056324938186,0.3351220544567682,0.3429721659399513,0.4613999271186776,0.45486543536242235,0.40166574604529187,0.3855742811596483,0.4371141751289816,0.3421056324938186
nominal,2,100,front_left,0.5,70.80890742428858,84,True,2.5716165320536195,0.612289650488957,0.3293209234696059,0.3439181518873998,0.4625834620979038,0.47387905330175445,0.4059872439219838,0.4283012571700272,0.4425356700306847,0.32728655893533004,0.3293209234696059,0.3439181518873998,0.2312917310489519,0.23693952665087722,0.4059872439219838,0.4283012571700272,0.4425356700306847,0.32728655893533004
nominal,2,101,front_left,0.5,341.7593851590246,1000,False,-1.70250115560371,-0.034050023112074196,0.3186788087747991,0.31633254273608324,0.46464445810578764,0.43731373925507067,0.36050206220895054,0.3144874852560461,0.420163296982646,0.3343415636271238,0.3186788087747991,0.31633254273608324,0.23232222905289382,0.21865686962753533,0.36050206220895054,0.3144874852560461,0.420163296982646,0.3343415636271238
nominal,2,102,front_left,0.5,34.35054365022052,75,True,0.6476012078788417,0.17269365543435777,0.35581471274296445,0.3200506988167763,0.4069968292613824,0.4396594209720691,0.4171227502822876,0.4185781989991665,0.41596154039104777,0.3049657614032428,0.35581471274296445,0.3200506988167763,0.2034984146306912,0.21982971048603456,0.4171227502822876,0.4185781989991665,0.41596154039104777,0.3049657614032428
nominal,2,103,front_left,0.5,70.91084946554238,45,True,3.0689966997144085,1.3639985332064037,0.4269196096393797,0.35331920385360716,0.39716707283837926,0.5339028981410795,0.3873350891802046,0.4310984958377149,0.4773364790611797,0.3235445264312956,0.4269196096393797,0.35331920385360716,0.19858353641918963,0.26695144907053975,0.3873350891802046,0.4310984958377149,0.4773364790611797,0.3235445264312956
nominal,2,104,front_left,0.5,28.562400692676515,47,True,1.1569101085579891,0.49230217385446345,0.37239538624565655,0.32585939891794896,0.4756988117550599,0.4200471309509049,0.45459201805135036,0.39473690401683464,0.6025720711084123,0.3588868690297959,0.37239538624565655,0.32585939891794896,0.23784940587752995,0.21002356547545245,0.45459201805135036,0.39473690401683464,0.6025720711084123,0.3588868690297959
nominal,2,105,front_left,0.5,18.89286522319728,17,True,0.8031811126706139,0.9449189560830751,0.4460030662662843,0.38971947834772225,0.5265824387726539,0.522603373755427,0.4533161599846447,0.3379392060725128,0.3055490119492306,0.4006490742459017,0.4460030662662843,0.38971947834772225,0.26329121938632694,0.2613016868777135,0.4533161599846447,0.3379392060725128,0.3055490119492306,0.4006490742459017
nominal,2,106,front_left,0.5,28.80229949781381,156,True,-0.4561890183272034,-0.058485771580410684,0.3520508057031876,0.36925127825293785,0.44273876444173926,0.45071071018584263,0.36833940436824775,0.39552159428309935,0.4672338657367688,0.35862174274352115,0.3520508057031876,0.36925127825293785,0.22136938222086963,0.22535535509292132,0.36833940436824775,0.39552159428309935,0.4672338657367688,0.35862174274352115
