policy_training_condition,policy_training_seed,evaluation_seed,damage_leg,damage_alpha,episode_return,episode_length,terminated_before_time_limit,forward_distance,lateral_distance,horizontal_distance,mean_forward_speed,mean_horizontal_speed,mean_abs_raw_command_actuator_0,mean_abs_raw_command_actuator_1,mean_abs_raw_command_actuator_2,mean_abs_raw_command_actuator_3,mean_abs_raw_command_actuator_4,mean_abs_raw_command_actuator_5,mean_abs_raw_command_actuator_6,mean_abs_raw_command_actuator_7,mean_abs_applied_command_actuator_0,mean_abs_applied_command_actuator_1,mean_abs_applied_command_actuator_2,mean_abs_applied_command_actuator_3,mean_abs_applied_command_actuator_4,mean_abs_applied_command_actuator_5,mean_abs_applied_command_actuator_6,mean_abs_applied_command_actuator_7
robust,6,405,back_left,0.5,3598.180066447399,1000,False,49.92553638166353,-2.1725129414264264,49.97278254687719,0.9985107276332705,0.9994556509375438,0.18205521097034216,0.276711235774681,0.30855546348541973,0.3444812431782484,0.2096208143159747,0.2848703433945775,0.40522806396894157,0.37982743099331856,0.18205521097034216,0.276711235774681,0.30855546348541973,0.3444812431782484,0.2096208143159747,0.2848703433945775,0.20261403198447078,0.18991371549665928
robust,6,406,back_left,0.5,3855.0525935877577,1000,False,63.33770461465653,-9.014122340360826,63.97592693678205,1.2667540922931306,1.2795185387356411,0.1615888353921473,0.3263877916187048,0.32738249250873924,0.3262907138355076,0.20955013958364724,0.303023807734251,0.40470316995307803,0.3599485220871866,0.1615888353921473,0.3263877916187048,0.32738249250873924,0.3262907138355076,0.20955013958364724,0.303023807734251,0.20235158497653902,0.1799742610435933
robust,6,407,back_left,0.5,4114.365793663141,1000,False,83.80952618408652,-4.007831689818958,83.90530015472801,1.6761905236817305,1.6781060030945603,0.22093129722587765,0.33232269011158494,0.4252128149997443,0.37374308993294836,0.24372714312002064,0.3898168502785265,0.5428082972876728,0.4883945989012718,0.22093129722587765,0.33232269011158494,0.4252128149997443,0.37374308993294836,0.24372714312002064,0.3898168502785265,0.2714041486438364,0.2441972994506359
robust,6,408,back_left,0.5,4172.567158331167,1000,False,86.01450285681851,-8.631027101613949,86.4464535451538,1.7202900571363702,1.728929070903076,0.22065269499085843,0.326918289411813,0.4125830042194575,0.3727975884489715,0.25332942797243596,0.38221890840679407,0.534722335467115,0.51372898330912,0.22065269499085843,0.326918289411813,0.4125830042194575,0.3727975884489715,0.25332942797243596,0.38221890840679407,0.2673611677335575,0.25686449165456
robust,6,409,back_left,0.5,4008.7039097721404,1000,False,78.4181323606149,-2.5089601038371274,78.45825873500867,1.568362647212298,1.5691651747001734,0.23369047536887227,0.3262036252534017,0.4334835997596383,0.37744553668424485,0.23918421738222242,0.3849531166963279,0.5384278090447188,0.492103102337569,0.23369047536887227,0.3262036252534017,0.4334835997596383,0.37744553668424485,0.23918421738222242,0.3849531166963279,0.2692139045223594,0.2460515511687845
robust,6,400,back_right,0.5,4055.887257877684,1000,False,83.7318706630178,5.241974585101063,83.89579525982924,1.674637413260356,1.6779159051965848,0.2913474498931318,0.41636755673773584,0.3974606425445527,0.3683336880840361,0.21520578222721815,0.354243451949209,0.4528186634052545,0.4234973032791168,0.1456737249465659,0.20818377836886792,0.3974606425445527,0.3683336880840361,0.21520578222721815,0.354243451949209,0.4528186634052545,0.4234973032791168
robust,6,401,back_right,0.5,4065.8605630021866,1000,False,85.32608643149261,8.782708954688943,85.77690249885059,1.7065217286298522,1.7155380499770119,0.26552430545166134,0.4077519745929167,0.4130939706843346,0.3780563750565052,0.23273237472027541,0.37489998279511927,0.44415844924375414,0.4498863740302622,0.13276215272583067,0.20387598729645834,0.4130939706843346,0.3780563750565052,0.23273237472027541,0.37489998279511927,0.44415844924375414,0.4498863740302622
robust,6,402,back_right,0.5,3332.6674099452644,1000,False,36.918358274679164,6.982918401530815,37.57294674496544,0.7383671654935833,0.7514589348993088,0.17984109929203987,0.3131190116927028,0.32227567669004203,0.2797942971251905,0.1985088183581829,0.22188328988105058,0.321818693427369,0.3152976769376546,0.08992054964601993,0.1565595058463514,0.32227567669004203,0.2797942971251905,0.1985088183581829,0.22188328988105058,0.321818693427369,0.3152976769376546
robust,6,403,back_right,0.5,3108.3134829601795,1000,False,19.928318184883672,-1.6782714086169226,19.99886148256811,0.39856636369767345,0.3999772296513622,0.12559191773831843,0.33773562775179744,0.22126364155113698,0.29820283594354985,0.14541530687734486,0.23214726938307284,0.24045518522337078,0.24496839848160742,0.06279595886915922,0.16886781387589872,0.22126364155113698,0.29820283594354985,0.14541530687734486,0.23214726938307284,0.24045518522337078,0.24496839848160742
robust,6,404,back_right,0.5,3997.794078730141,1000,False,81.93266816884771,7.3061491228429185,82.25777731176383,1.6386533633769542,1.6451555462352767,0.2809790013786405,0.41918533540330827,0.41537172357738017,0.37988195622712373,0.22213502985984088,0.3668462756164372,0.43590639195963743,0.4591764845997095,0.14048950068932026,0.20959266770165413,0.41537172357738017,0.37988195622712373,0.22213502985984088,0.3668462756164372,0.43590639195963743,0.4591764845997095
robust,6,405,back_right,0.5,4107.819271382291,1000,False,87.59271993488827,11.157458446794665,88.30047261812204,1.7518543986977653,1.7660094523624408,0.28057423822954297,0.4277280697626993,0.4099612935539335,0.38573909997940065,0.22377221900597213,0.3644605522714555,0.45052815393731,0.45645185122266413,0.14028711911477149,0.21386403488134964,0.4099612935539335,0.38573909997940065,0.22377221900597213,0.3644605522714555,0.45052815393731,0.45645185122266413
robust,6,406,back_right,0.5,2919.0915468396593,1000,False,5.814486001421826,-2.2094095985974773,6.220107574238972,0.11628972002843652,0.12440215148477946,0.11751710097119213,0.20745505731552838,0.2416939920708537,0.20328951552137733,0.18399485090002418,0.11028647474944592,0.21240836755745113,0.1593845590632409,0.05875855048559606,0.10372752865776419,0.2416939920708537,0.20328951552137733,0.18399485090002418,0.11028647474944592,0.21240836755745113,0.1593845590632409
robust,6,407,back_right,0.5,116.70025768403855,37,True,1.8144587439481943,-1.1887093651798164,2.169168155850593,0.9807885102422671,1.172523327486807,0.203172416300387,0.38772737979888916,0.40751414197320873,0.39720197646199046,0.22830116245392207,0.45223946668006276,0.5628659344605498,0.44862398505210876,0.1015862081501935,0.19386368989944458,0.40751414197320873,0.39720197646199046,0.22830116245392207,0.45223946668006276,0.5628659344605498,0.44862398505210876
robust,6,408,back_right,0.5,4063.3736612107673,1000,False,85.79669496756583,0.0682253786512933,85.79672209391119,1.7159338993513165,1.7159344418782236,0.25570925917848947,0.41340383226890115,0.4157178564760834,0.3814275524318218,0.2337054256312549,0.37499855501949786,0.46499957753531634,0.4487762708440423,0.12785462958924473,0.20670191613445058,0.4157178564760834,0.3814275524318218,0.2337054256312549,0.37499855501949786,0.46499957753531634,0.4487762708440423
robust,6,409,back_right,0.5,4218.814126377155,1000,False,93.2652282593132,9.13848515754935,93.71187071676962,1.865304565186264,1.8742374143353926,0.27418323377892373,0.40728521353285757,0.41509453179501,0.37682390930503606,0.22426525156199933,0.3728729091882706,0.45947153395041823,0.4585911426432431,0.13709161688946186,0.20364260676642879,0.41509453179501,0.37682390930503606,0.22426525156199933,0.3728729091882706,0.45947153395041823,0.4585911426432431
