policy_training_condition,policy_training_seed,tag,environment_steps,value
nominal,6,train/clip_fraction,3874816,0.18580426275730133
nominal,6,train/clip_fraction,3883008,0.14001622796058655
nominal,6,train/clip_fraction,3891200,0.15424107015132904
nominal,6,train/clip_fraction,3899392,0.13011853396892548
nominal,6,train/clip_fraction,3907584,0.1849888414144516
nominal,6,train/clip_fraction,3915776,0.20476973056793213
nominal,6,train/clip_fraction,3923968,0.16526442766189575
nominal,6,train/clip_fraction,3932160,0.18213383853435516
nominal,6,train/clip_fraction,3940352,0.18028846383094788
nominal,6,train/clip_fraction,3948544,0.1971476525068283
nominal,6,train/clip_fraction,3956736,0.16875000298023224
nominal,6,train/clip_fraction,3964928,0.1933283656835556
nominal,6,train/clip_fraction,3973120,0.1694078892469406
nominal,6,train/clip_fraction,3981312,0.21727071702480316
nominal,6,train/clip_fraction,3989504,0.23136645555496216
nominal,6,train/clip_fraction,3997696,0.18485577404499054
nominal,6,train/clip_fraction,4005888,0.1813616007566452
nominal,6,train/clip_fraction,4014080,0.2203584611415863
nominal,6,train/clip_fraction,4022272,0.19506047666072845
nominal,6,train/clip_fraction,4030464,0.1765792965888977
nominal,6,train/clip_fraction,4038656,0.16783088445663452
nominal,6,train/clip_fraction,4046848,0.17066140472888947
nominal,6,train/clip_fraction,4055040,0.13671875
nominal,6,train/clip_fraction,4063232,0.20255887508392334
nominal,6,train/clip_fraction,4071424,0.1671006977558136
nominal,6,train/clip_fraction,4079616,0.17563101649284363
nominal,6,train/clip_fraction,4087808,0.19904279708862305
nominal,6,train/clip_fraction,4096000,0.20473790168762207
nominal,6,train/clip_fraction,4104192,0.18802520632743835
nominal,6,train/clip_fraction,4112384,0.18519176542758942
nominal,6,train/clip_fraction,4120576,0.2050551474094391
nominal,6,train/clip_fraction,4128768,0.20864985883235931
nominal,6,train/clip_fraction,4136960,0.15608015656471252
nominal,6,train/clip_fraction,4145152,0.18865740299224854
nominal,6,train/clip_fraction,4153344,0.18864889442920685
nominal,6,train/clip_fraction,4161536,0.2143092155456543
nominal,6,train/clip_fraction,4169728,0.19976851344108582
nominal,6,train/clip_fraction,4177920,0.22099743783473969
nominal,6,train/clip_fraction,4186112,0.19085648655891418
nominal,6,train/clip_fraction,4194304,0.21754807233810425
nominal,6,train/clip_fraction,4202496,0.1714409738779068
nominal,6,train/clip_fraction,4210688,0.19175170361995697
nominal,6,train/clip_fraction,4218880,0.19980736076831818
nominal,6,train/clip_fraction,4227072,0.19572916626930237
nominal,6,train/clip_fraction,4235264,0.1769111603498459
nominal,6,train/clip_fraction,4243456,0.19454887509346008
nominal,6,train/clip_fraction,4251648,0.19838710129261017
nominal,6,train/clip_fraction,4259840,0.15948933362960815
nominal,6,train/clip_fraction,4268032,0.18789725005626678
nominal,6,train/clip_fraction,4276224,0.17418204247951508
nominal,6,train/clip_fraction,4284416,0.1967555731534958
nominal,6,train/clip_fraction,4292608,0.2045990526676178
nominal,6,train/clip_fraction,4300800,0.16268382966518402
nominal,6,train/clip_fraction,4308992,0.17626953125
nominal,6,train/clip_fraction,4317184,0.15927419066429138
nominal,6,train/clip_fraction,4325376,0.09789540618658066
nominal,6,train/clip_fraction,4333568,0.1446940153837204
nominal,6,train/clip_fraction,4341760,0.16655585169792175
nominal,6,train/clip_fraction,4349952,0.15222293138504028
nominal,6,train/clip_fraction,4358144,0.21518456935882568
nominal,6,train/clip_fraction,4366336,0.18586190044879913
nominal,6,train/clip_fraction,4374528,0.1552353948354721
nominal,6,train/clip_fraction,4382720,0.1505281627178192
nominal,6,train/clip_fraction,4390912,0.14935064315795898
nominal,6,train/clip_fraction,4399104,0.20792411267757416
nominal,6,train/clip_fraction,4407296,0.22213084995746613
nominal,6,train/clip_fraction,4415488,0.1510416716337204
nominal,6,train/clip_fraction,4423680,0.1879340261220932
nominal,6,train/clip_fraction,4431872,0.1906856745481491
nominal,6,train/clip_fraction,4440064,0.14914773404598236
nominal,6,train/clip_fraction,4448256,0.1445833295583725
nominal,6,train/clip_fraction,4456448,0.10213414579629898
nominal,6,train/clip_fraction,4464640,0.1755601465702057
nominal,6,train/clip_fraction,4472832,0.1691645383834839
nominal,6,train/clip_fraction,4481024,0.19541016221046448
nominal,6,train/clip_fraction,4489216,0.1797437071800232
nominal,6,train/clip_fraction,4497408,0.21904480457305908
nominal,6,train/clip_fraction,4505600,0.17392417788505554
nominal,6,train/clip_fraction,4513792,0.1929580420255661
nominal,6,train/clip_fraction,4521984,0.17979753017425537
nominal,6,train/clip_fraction,4530176,0.20505136251449585
nominal,6,train/clip_fraction,4538368,0.12530048191547394
nominal,6,train/clip_fraction,4546560,0.20408818125724792
nominal,6,train/clip_fraction,4554752,0.18988186120986938
nominal,6,train/clip_fraction,4562944,0.18400734663009644
nominal,6,train/clip_fraction,4571136,0.199382483959198
nominal,6,train/clip_fraction,4579328,0.20858828723430634
nominal,6,train/clip_fraction,4587520,0.20435209572315216
nominal,6,train/clip_fraction,4595712,0.18796874582767487
nominal,6,train/clip_fraction,4603904,0.18678435683250427
nominal,6,train/clip_fraction,4612096,0.14175452291965485
nominal,6,train/clip_fraction,4620288,0.19795334339141846
nominal,6,train/clip_fraction,4628480,0.1871337890625
nominal,6,train/clip_fraction,4636672,0.1787109375
nominal,6,train/clip_fraction,4644864,0.1532118022441864
nominal,6,train/clip_fraction,4653056,0.1336805522441864
nominal,6,train/clip_fraction,4661248,0.16105769574642181
nominal,6,train/clip_fraction,4669440,0.14768144488334656
nominal,6,train/clip_fraction,4677632,0.19413219392299652
nominal,6,train/clip_fraction,4685824,0.18278302252292633
nominal,6,train/clip_fraction,4694016,0.13463541865348816
nominal,6,train/clip_fraction,4702208,0.13456156849861145
nominal,6,train/clip_fraction,4710400,0.20383986830711365
nominal,6,train/clip_fraction,4718592,0.16107536852359772
nominal,6,train/clip_fraction,4726784,0.1852022111415863
nominal,6,train/clip_fraction,4734976,0.18735119700431824
nominal,6,train/clip_fraction,4743168,0.20793269574642181
nominal,6,train/clip_fraction,4751360,0.192798912525177
nominal,6,train/clip_fraction,4759552,0.1734813153743744
nominal,6,train/clip_fraction,4767744,0.21072916686534882
nominal,6,train/clip_fraction,4775936,0.17114825546741486
nominal,6,train/clip_fraction,4784128,0.19240784645080566
nominal,6,train/clip_fraction,4792320,0.19361978769302368
nominal,6,train/clip_fraction,4800512,0.16096697747707367
nominal,6,train/clip_fraction,4808704,0.1782945692539215
nominal,6,train/clip_fraction,4816896,0.20273438096046448
nominal,6,train/clip_fraction,4825088,0.12533244490623474
nominal,6,train/clip_fraction,4833280,0.17803898453712463
nominal,6,train/clip_fraction,4841472,0.12524038553237915
nominal,6,train/clip_fraction,4849664,0.20500752329826355
nominal,6,train/clip_fraction,4857856,0.1904362440109253
nominal,6,train/clip_fraction,4866048,0.1423611044883728
nominal,6,train/clip_fraction,4874240,0.17662183940410614
nominal,6,train/clip_fraction,4882432,0.22479838132858276
nominal,6,train/clip_fraction,4890624,0.14861111342906952
nominal,6,train/clip_fraction,4898816,0.184523805975914
nominal,6,train/clip_fraction,4907008,0.20465116202831268
nominal,6,train/clip_fraction,4915200,0.14906609058380127
nominal,6,train/clip_fraction,4923392,0.15625
nominal,6,train/clip_fraction,4931584,0.1831597238779068
nominal,6,train/clip_fraction,4939776,0.2218967080116272
nominal,6,train/clip_fraction,4947968,0.1876220703125
nominal,6,train/clip_fraction,4956160,0.21329365670681
nominal,6,train/clip_fraction,4964352,0.18872207403182983
nominal,6,train/clip_fraction,4972544,0.13303571939468384
nominal,6,train/clip_fraction,4980736,0.1622694730758667
nominal,6,train/clip_fraction,4988928,0.1733333319425583
nominal,6,train/clip_fraction,4997120,0.20422148704528809
nominal,6,train/clip_fraction,5005312,0.16038602590560913
nominal,7,rollout/ep_rew_mean,8192,81.5240478515625
nominal,7,rollout/ep_rew_mean,16384,76.70084381103516
nominal,7,rollout/ep_rew_mean,24576,67.05377960205078
nominal,7,rollout/ep_rew_mean,32768,76.84097290039062
nominal,7,rollout/ep_rew_mean,40960,85.22288513183594
nominal,7,rollout/ep_rew_mean,49152,126.41801452636719
nominal,7,rollout/ep_rew_mean,57344,124.4063720703125
nominal,7,rollout/ep_rew_mean,65536,114.49198913574219
nominal,7,rollout/ep_rew_mean,73728,151.4777069091797
nominal,7,rollout/ep_rew_mean,81920,78.65185546875
nominal,7,rollout/ep_rew_mean,90112,108.04136657714844
nominal,7,rollout/ep_rew_mean,98304,134.36573791503906
nominal,7,rollout/ep_rew_mean,106496,163.4315643310547
nominal,7,rollout/ep_rew_mean,114688,132.43251037597656
nominal,7,rollout/ep_rew_mean,122880,125.94129180908203
nominal,7,rollout/ep_rew_mean,131072,177.19967651367188
nominal,7,rollout/ep_rew_mean,139264,181.3424072265625
nominal,7,rollout/ep_rew_mean,147456,218.3547821044922
nominal,7,rollout/ep_rew_mean,155648,225.56150817871094
nominal,7,rollout/ep_rew_mean,163840,259.20465087890625
nominal,7,rollout/ep_rew_mean,172032,212.6214599609375
nominal,7,rollout/ep_rew_mean,180224,192.03919982910156
nominal,7,rollout/ep_rew_mean,188416,214.7745819091797
nominal,7,rollout/ep_rew_mean,196608,243.40663146972656
nominal,7,rollout/ep_rew_mean,204800,300.57763671875
nominal,7,rollout/ep_rew_mean,212992,227.07923889160156
nominal,7,rollout/ep_rew_mean,221184,208.68946838378906
nominal,7,rollout/ep_rew_mean,229376,208.48117065429688
nominal,7,rollout/ep_rew_mean,237568,199.00888061523438
nominal,7,rollout/ep_rew_mean,245760,186.70948791503906
nominal,7,rollout/ep_rew_mean,253952,198.43910217285156
nominal,7,rollout/ep_rew_mean,262144,213.1195526123047
nominal,7,rollout/ep_rew_mean,270336,286.23321533203125
nominal,7,rollout/ep_rew_mean,278528,237.62294006347656
nominal,7,rollout/ep_rew_mean,286720,196.6619873046875
nominal,7,rollout/ep_rew_mean,294912,220.7242889404297
nominal,7,rollout/ep_rew_mean,303104,265.8987121582031
nominal,7,rollout/ep_rew_mean,311296,319.0631408691406
nominal,7,rollout/ep_rew_mean,319488,296.0211486816406
nominal,7,rollout/ep_rew_mean,327680,255.7755584716797
nominal,7,rollout/ep_rew_mean,335872,221.90187072753906
nominal,7,rollout/ep_rew_mean,344064,235.32769775390625
nominal,7,rollout/ep_rew_mean,352256,286.20721435546875
nominal,7,rollout/ep_rew_mean,360448,311.10919189453125
nominal,7,rollout/ep_rew_mean,368640,385.69964599609375
nominal,7,rollout/ep_rew_mean,376832,416.78533935546875
nominal,7,rollout/ep_rew_mean,385024,409.7911376953125
nominal,7,rollout/ep_rew_mean,393216,432.1510925292969
nominal,7,rollout/ep_rew_mean,401408,396.95623779296875
nominal,7,rollout/ep_rew_mean,409600,420.4537048339844
nominal,7,rollout/ep_rew_mean,417792,424.853271484375
nominal,7,rollout/ep_rew_mean,425984,370.0793151855469
nominal,7,rollout/ep_rew_mean,434176,405.6625671386719
nominal,7,rollout/ep_rew_mean,442368,378.5142822265625
nominal,7,rollout/ep_rew_mean,450560,359.59112548828125
nominal,7,rollout/ep_rew_mean,458752,318.2433776855469
nominal,7,rollout/ep_rew_mean,466944,354.7101745605469
nominal,7,rollout/ep_rew_mean,475136,355.00006103515625
nominal,7,rollout/ep_rew_mean,483328,394.4267272949219
nominal,7,rollout/ep_rew_mean,491520,409.1217346191406
nominal,7,rollout/ep_rew_mean,499712,386.59161376953125
nominal,7,rollout/ep_rew_mean,507904,356.9684143066406
nominal,7,rollout/ep_rew_mean,516096,328.08837890625
nominal,7,rollout/ep_rew_mean,524288,371.1509704589844
nominal,7,rollout/ep_rew_mean,532480,365.5677185058594
nominal,7,rollout/ep_rew_mean,540672,358.8038024902344
nominal,7,rollout/ep_rew_mean,548864,363.1883850097656
nominal,7,rollout/ep_rew_mean,557056,419.7818908691406
nominal,7,rollout/ep_rew_mean,565248,392.9162292480469
nominal,7,rollout/ep_rew_mean,573440,388.48345947265625
nominal,7,rollout/ep_rew_mean,581632,344.5657653808594
nominal,7,rollout/ep_rew_mean,589824,357.1793212890625
nominal,7,rollout/ep_rew_mean,598016,399.6458740234375
nominal,7,rollout/ep_rew_mean,606208,411.01336669921875
nominal,7,rollout/ep_rew_mean,614400,407.4847717285156
nominal,7,rollout/ep_rew_mean,622592,339.4451599121094
nominal,7,rollout/ep_rew_mean,630784,359.43402099609375
nominal,7,rollout/ep_rew_mean,638976,290.5648498535156
nominal,7,rollout/ep_rew_mean,647168,321.89898681640625
nominal,7,rollout/ep_rew_mean,655360,311.4245910644531
nominal,7,rollout/ep_rew_mean,663552,337.7193298339844
nominal,7,rollout/ep_rew_mean,671744,401.7007141113281
nominal,7,rollout/ep_rew_mean,679936,404.93927001953125
nominal,7,rollout/ep_rew_mean,688128,443.64056396484375
nominal,7,rollout/ep_rew_mean,696320,485.1698913574219
nominal,7,rollout/ep_rew_mean,704512,480.0306701660156
nominal,7,rollout/ep_rew_mean,712704,479.213623046875
nominal,7,rollout/ep_rew_mean,720896,447.1366271972656
nominal,7,rollout/ep_rew_mean,729088,418.8963928222656
nominal,7,rollout/ep_rew_mean,737280,439.19384765625
nominal,7,rollout/ep_rew_mean,745472,318.5616455078125
nominal,7,rollout/ep_rew_mean,753664,368.63922119140625
nominal,7,rollout/ep_rew_mean,761856,330.3039855957031
nominal,7,rollout/ep_rew_mean,770048,360.2908020019531
nominal,7,rollout/ep_rew_mean,778240,439.7529602050781
nominal,7,rollout/ep_rew_mean,786432,471.94891357421875
nominal,7,rollout/ep_rew_mean,794624,481.79412841796875
nominal,7,rollout/ep_rew_mean,802816,498.7841491699219
nominal,7,rollout/ep_rew_mean,811008,530.6895751953125
nominal,7,rollout/ep_rew_mean,819200,521.2059326171875
nominal,7,rollout/ep_rew_mean,827392,523.0123291015625
nominal,7,rollout/ep_rew_mean,835584,466.56353759765625
nominal,7,rollout/ep_rew_mean,843776,458.53515625
nominal,7,rollout/ep_rew_mean,851968,405.1047668457031
nominal,7,rollout/ep_rew_mean,860160,405.6889953613281
nominal,7,rollout/ep_rew_mean,868352,382.15911865234375
nominal,7,rollout/ep_rew_mean,876544,402.4725646972656
nominal,7,rollout/ep_rew_mean,884736,460.1517333984375
nominal,7,rollout/ep_rew_mean,892928,479.9261779785156
nominal,7,rollout/ep_rew_mean,901120,509.63818359375
nominal,7,rollout/ep_rew_mean,909312,488.176513671875
nominal,7,rollout/ep_rew_mean,917504,446.81243896484375
nominal,7,rollout/ep_rew_mean,925696,432.2400817871094
nominal,7,rollout/ep_rew_mean,933888,465.07696533203125
nominal,7,rollout/ep_rew_mean,942080,513.9721069335938
nominal,7,rollout/ep_rew_mean,950272,580.4464721679688
nominal,7,rollout/ep_rew_mean,958464,596.2348022460938
nominal,7,rollout/ep_rew_mean,966656,640.6906127929688
nominal,7,rollout/ep_rew_mean,974848,644.8777465820312
nominal,7,rollout/ep_rew_mean,983040,601.618896484375
nominal,7,rollout/ep_rew_mean,991232,604.9149780273438
nominal,7,rollout/ep_rew_mean,999424,593.4278564453125
nominal,7,rollout/ep_rew_mean,1007616,546.997314453125
nominal,7,rollout/ep_rew_mean,1015808,536.24462890625
nominal,7,rollout/ep_rew_mean,1024000,498.7148132324219
nominal,7,rollout/ep_rew_mean,1032192,494.3699035644531
nominal,7,rollout/ep_rew_mean,1040384,509.4010925292969
nominal,7,rollout/ep_rew_mean,1048576,551.8975830078125
nominal,7,rollout/ep_rew_mean,1056768,591.76416015625
nominal,7,rollout/ep_rew_mean,1064960,575.7247924804688
nominal,7,rollout/ep_rew_mean,1073152,570.513671875
nominal,7,rollout/ep_rew_mean,1081344,573.8677978515625
nominal,7,rollout/ep_rew_mean,1089536,603.0531616210938
nominal,7,rollout/ep_rew_mean,1097728,546.666259765625
nominal,7,rollout/ep_rew_mean,1105920,566.9295654296875
nominal,7,rollout/ep_rew_mean,1114112,553.3150024414062
nominal,7,rollout/ep_rew_mean,1122304,573.0440063476562
nominal,7,rollout/ep_rew_mean,1130496,562.864013671875
nominal,7,rollout/ep_rew_mean,1138688,582.0017700195312
nominal,7,rollout/ep_rew_mean,1146880,646.9204711914062
nominal,7,rollout/ep_rew_mean,1155072,636.3079223632812
nominal,7,rollout/ep_rew_mean,1163264,676.1441650390625
nominal,7,rollout/ep_rew_mean,1171456,681.0294799804688
nominal,7,rollout/ep_rew_mean,1179648,707.3370361328125
nominal,7,rollout/ep_rew_mean,1187840,729.976806640625
nominal,7,rollout/ep_rew_mean,1196032,711.1986694335938
nominal,7,rollout/ep_rew_mean,1204224,672.1207275390625
nominal,7,rollout/ep_rew_mean,1212416,605.1373291015625
nominal,7,rollout/ep_rew_mean,1220608,578.7907104492188
nominal,7,rollout/ep_rew_mean,1228800,545.319091796875
nominal,7,rollout/ep_rew_mean,1236992,531.6654052734375
